epoch,value,layer_name
30,11604601.0,
40,11213185.0,conv1
40,12940496.0,bn1
40,2140962.0,relu
40,2140962.0,maxpool
40,1245226.375,layer1.0.conv1
40,828447.25,layer1.0.bn1
40,1324381.125,layer1.0.relu
40,486660.0625,layer1.0.conv2
40,247670.34375,layer1.0.bn2
40,1245226.375,layer1.0
40,1324381.125,layer1.1.conv1
40,677622.125,layer1.1.bn1
40,1267674.25,layer1.1.relu
40,426680.75,layer1.1.conv2
40,148475.59375,layer1.1.bn2
40,1324381.125,layer1.1
40,1245226.375,layer1
40,1267674.25,layer2.0.conv1
40,431633.25,layer2.0.bn1
40,333760.1875,layer2.0.relu
40,335217.5,layer2.0.conv2
40,115636.4765625,layer2.0.bn2
40,1267674.25,layer2.0.downsample.0
40,136398.625,layer2.0.downsample.1
40,1267674.25,layer2.0.downsample
40,1267674.25,layer2.0
40,333760.1875,layer2.1.conv1
40,60324.59375,layer2.1.bn1
40,280574.34375,layer2.1.relu
40,92158.1484375,layer2.1.conv2
40,15755.970703125,layer2.1.bn2
40,333760.1875,layer2.1
40,1267674.25,layer2
40,280574.34375,layer3.0.conv1
40,20705.751953125,layer3.0.bn1
40,33326.77734375,layer3.0.relu
40,33353.390625,layer3.0.conv2
40,3164.79052734375,layer3.0.bn2
40,280574.34375,layer3.0.downsample.0
40,12199.76953125,layer3.0.downsample.1
40,280574.34375,layer3.0.downsample
40,280574.34375,layer3.0
40,33326.77734375,layer3.1.conv1
40,2216.849853515625,layer3.1.bn1
40,32482.39453125,layer3.1.relu
40,5557.12841796875,layer3.1.conv2
40,2857.18212890625,layer3.1.bn2
40,33326.77734375,layer3.1
40,280574.34375,layer3
40,32482.39453125,layer4.0.conv1
40,4354.78369140625,layer4.0.bn1
40,14923.8740234375,layer4.0.relu
40,6279.51318359375,layer4.0.conv2
40,1847.9339599609375,layer4.0.bn2
40,32482.39453125,layer4.0.downsample.0
40,6155.62548828125,layer4.0.downsample.1
40,32482.39453125,layer4.0.downsample
40,32482.39453125,layer4.0
40,14923.8740234375,layer4.1.conv1
40,3053.13720703125,layer4.1.bn1
40,18835.330078125,layer4.1.relu
40,4718.0244140625,layer4.1.conv2
40,2593.384033203125,layer4.1.bn2
40,14923.8740234375,layer4.1
40,32482.39453125,layer4
40,18835.330078125,avgpool
40,18835.330078125,fc
40,11213185.0,
50,11417570.0,conv1
50,13287074.0,bn1
50,2275786.25,relu
50,2275786.25,maxpool
50,1295236.75,layer1.0.conv1
50,853545.875,layer1.0.bn1
50,1369321.875,layer1.0.relu
50,509389.46875,layer1.0.conv2
50,262720.5,layer1.0.bn2
50,1295236.75,layer1.0
50,1369321.875,layer1.1.conv1
50,694529.1875,layer1.1.bn1
50,1320565.75,layer1.1.relu
50,394964.28125,layer1.1.conv2
50,141965.453125,layer1.1.bn2
50,1369321.875,layer1.1
50,1295236.75,layer1
50,1320565.75,layer2.0.conv1
50,480289.28125,layer2.0.bn1
50,367471.40625,layer2.0.relu
50,361929.03125,layer2.0.conv2
